C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P01,0.9094868795012787,12.762319890418928
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P01,0.9113438357450272,12.496010551054257
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P01,0.9378843687611197,11.994935201599654
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P01,0.9658683838859627,11.953519056922794
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P01,0.9094868795012787,1.027312240401974
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P01,0.9113438357450272,1.1186658031730297
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P01,0.9378843687611197,0.8227120506705038
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P01,0.9658683838859627,0.7581035653832111
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.909 - 0.909,0.5114246573838734
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.909 - 0.911,0.5147228011312044
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.909 - 0.938,0.45592327817632666
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.909 - 0.966,0.4664260533852452
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P01,0.9094868795012787,81.84910354562412
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P01,0.9113438357450272,81.55048491473427
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P01,0.9378843687611197,78.80196386602258
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P01,0.9658683838859627,78.30208018260069
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P01,0.9094868795012787,5.788814830218907
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P01,0.9113438357450272,5.55008971334926
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P01,0.9378843687611197,4.8564303720009585
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P01,0.9658683838859627,4.351213902869393
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P01,0.909 - 0.909,0.5637922878437283
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P01,0.909 - 0.911,0.42036424165767394
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P01,0.909 - 0.938,0.6469587803023602
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P01,0.909 - 0.966,0.43043765478010193
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,DTW,LLPU_P01,0.9094868795012787,59.36733175380226
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,DTW,LLPU_P01,0.9113438357450272,58.329883919353406
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,DTW,LLPU_P01,0.9378843687611197,57.42108268028652
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,DTW,LLPU_P01,0.9658683838859627,58.73665566953684
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,MDP,LLPU_P01,0.9094868795012787,4.313645674588765
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,MDP,LLPU_P01,0.9113438357450272,4.188216000159588
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,MDP,LLPU_P01,0.9378843687611197,3.7436559255720967
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,MDP,LLPU_P01,0.9658683838859627,3.428198753222531
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,HMM-SM,LLPU_P01,0.909 - 0.909,0.8452798835910287
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,HMM-SM,LLPU_P01,0.909 - 0.911,0.7662201954444673
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,HMM-SM,LLPU_P01,0.909 - 0.938,0.8019867982974769
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,lower,STSR,HMM-SM,LLPU_P01,0.909 - 0.966,0.7269366179834599
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P02,1.0240509765645716,14.544767566211169
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P02,1.0244549076555585,15.191712970216535
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P02,1.0523644275712003,14.721868039441485
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,DTW,LLPU_P02,1.084269349306361,15.369738993132259
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P02,1.0240509765645716,0.8792005424268227
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P02,1.0244549076555585,0.8789796200449103
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P02,1.0523644275712003,0.9912427388852805
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,MDP,LLPU_P02,1.084269349306361,0.9848959849232496
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.024 - 1.024,0.6528984930317695
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.024 - 1.024,0.5988110135894834
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.024 - 1.052,0.6277714518391392
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.024 - 1.084,0.6298632410434508
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P02,1.0240509765645716,59.82564417410562
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P02,1.0244549076555585,62.02124687986236
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P02,1.0523644275712003,60.1437653145478
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,DTW,LLPU_P02,1.084269349306361,63.20833006348625
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P02,1.0240509765645716,4.0997751933930475
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P02,1.0244549076555585,3.949950487965921
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P02,1.0523644275712003,4.606585066432206
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,MDP,LLPU_P02,1.084269349306361,4.664874447005117
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P02,1.024 - 1.024,0.6732620903975655
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P02,1.024 - 1.024,0.6678067066717398
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P02,1.024 - 1.052,0.5965906488141324
C:\GP-WearablesAnalysis\examples\logresults_16-07-24_14-57.csv,upper,STSR,HMM-SM,LLPU_P02,1.024 - 1.084,0.6618651374261049
