FilePath,Sensor,GaitParam,Algorithm,Participant,X,Y
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P02,0.484653713,0.884171993
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P02,0.541739789,0.589334183
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P02,0.51542788,0.456919345
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P02,0.484653713,0.479639973
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P02,0.541739789,64.33033091
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P02,0.51542788,63.24848349
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P02,0.484653713,64.92880724
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P02,0.541739789,4.059149331
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P02,0.51542788,4.211907825
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P02,0.484653713,4.083043592
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P02,0.541739789,0.656227581
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P02,0.51542788,0.553103114
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P02,0.484653713,0.611183666
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P02,0.541739789,44.7310629
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P02,0.51542788,44.08909528
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P02,0.484653713,44.69048605
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P02,0.541739789,3.19376392
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P02,0.51542788,3.26800294
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P02,0.484653713,3.278091583
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P02,0.541739789,0.631143635
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P02,0.51542788,0.611708279
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P02,0.484653713,0.680853442
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P03,0.442668536,9.667751566
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P03,0.412540203,10.25071129
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P03,0.385507665,10.89666245
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P03,0.442668536,0.556378699
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P03,0.412540203,0.620599387
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P03,0.385507665,0.662759357
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P03,0.442668536,0.640004313
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P03,0.412540203,0.46653559
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P03,0.385507665,0.430459478
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P03,0.442668536,38.94397173
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P03,0.412540203,41.59096851
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P03,0.385507665,43.84864814
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P03,0.442668536,2.427861541
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P03,0.412540203,2.545225182
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P03,0.385507665,2.743517826
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P03,0.442668536,0.612308846
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P03,0.412540203,0.504708964
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P03,0.385507665,0.481054512
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P03,0.442668536,31.59955659
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P03,0.412540203,36.12631682
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P03,0.385507665,39.96227311
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P03,0.442668536,2.052150261
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P03,0.412540203,2.226310535
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P03,0.385507665,2.557711821
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P03,0.442668536,0.744648922
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P03,0.412540203,0.595957234
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P03,0.385507665,0.612851713
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P04,0.397934456,12.79077037
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P04,0.425096498,13.39121103
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P04,0.45495287,14.60587766
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P04,0.397934456,0.738002207
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P04,0.425096498,0.777447438
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P04,0.45495287,0.863200527
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P04,0.397934456,0.740170735
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P04,0.425096498,0.766653203
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P04,0.45495287,0.712664706
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P04,0.397934456,74.69910536
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P04,0.425096498,78.32205484
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P04,0.45495287,84.14041968
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P04,0.397934456,4.16824714
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P04,0.425096498,4.639347115
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P04,0.45495287,5.154156167
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P04,0.397934456,0.740290846
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P04,0.425096498,0.574134212
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P04,0.45495287,0.604505371
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P04,0.397934456,49.59246212
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P04,0.425096498,52.79132897
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P04,0.45495287,58.28704605
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P04,0.397934456,3.051799117
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P04,0.425096498,3.563999833
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P04,0.45495287,3.728282621
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P04,0.397934456,0.851785973
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P04,0.425096498,0.693644902
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P04,0.45495287,0.758132373
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P05,0.45117731,18.85445215
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P05,0.421561445,19.231912
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P05,0.394022362,18.62010452
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P05,0.45117731,0.88629824
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P05,0.421561445,0.981903184
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P05,0.394022362,0.958115267
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P05,0.45117731,0.630611669
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P05,0.421561445,0.647316891
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P05,0.394022362,0.605895187
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P05,0.45117731,69.13316877
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P05,0.421561445,71.18968463
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P05,0.394022362,69.85207863
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P05,0.45117731,3.875163402
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P05,0.421561445,4.128047339
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P05,0.394022362,4.207532047
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P05,0.45117731,0.835095273
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P05,0.421561445,0.785124125
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P05,0.394022362,0.675922909
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P05,0.45117731,38.65065454
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P05,0.421561445,40.36585205
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P05,0.394022362,43.28896081
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P05,0.45117731,2.601388158
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P05,0.421561445,2.791459961
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P05,0.394022362,3.146630113
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P05,0.45117731,0.880077183
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P05,0.421561445,0.636900607
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P05,0.394022362,0.587758776
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P06,0.40813482,16.76979513
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P06,0.435261892,17.36599245
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P06,0.465294365,18.29956365
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P06,0.40813482,0.876097705
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P06,0.435261892,0.910215123
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P06,0.465294365,0.970842484
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P06,0.40813482,0.901439789
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P06,0.435261892,0.730861611
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P06,0.465294365,0.706081291
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P06,0.40813482,87.23941096
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P06,0.435261892,87.52142332
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P06,0.465294365,90.32909338
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P06,0.40813482,4.731934444
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P06,0.435261892,4.772289077
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P06,0.465294365,5.176448327
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P06,0.40813482,0.971549508
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P06,0.435261892,0.865459294
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P06,0.465294365,0.853030524
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P06,0.40813482,58.7906152
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P06,0.435261892,60.18460269
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P06,0.465294365,64.77867663
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P06,0.40813482,3.561637091
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P06,0.435261892,3.837608907
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P06,0.465294365,4.105302444
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P06,0.40813482,0.695626146
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P06,0.435261892,0.620600175
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P06,0.465294365,0.590338356
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P08,0.384773128,11.78758453
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P08,0.355952793,12.36060261
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P08,0.327388594,12.32840267
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P08,0.384773128,0.692705126
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P08,0.355952793,0.714642894
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P08,0.327388594,0.717545163
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P08,0.384773128,0.712893489
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P08,0.355952793,0.693018919
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P08,0.327388594,0.655905571
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P08,0.384773128,55.49004091
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P08,0.355952793,57.19395455
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P08,0.327388594,59.80138982
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P08,0.384773128,3.224299852
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P08,0.355952793,3.155264246
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P08,0.327388594,3.572497559
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P08,0.384773128,0.862196005
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P08,0.355952793,0.830489843
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P08,0.327388594,0.700021943
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P08,0.384773128,43.17984298
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P08,0.355952793,45.97690137
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P08,0.327388594,50.70424925
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P08,0.384773128,2.976415506
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P08,0.355952793,2.825875593
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P08,0.327388594,3.307552721
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P08,0.384773128,0.809629145
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P08,0.355952793,0.717312325
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P08,0.327388594,0.761875597
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P09,0.449380441,14.5900429
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P09,0.419075519,13.95845929
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P09,0.392015959,14.44853292
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P09,0.449380441,0.897287977
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P09,0.419075519,0.744502826
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P09,0.392015959,0.79014707
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P09,0.449380441,0.544292975
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P09,0.419075519,0.510700642
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P09,0.392015959,0.515014853
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P09,0.449380441,125.9128662
