c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9819244899296169,13.047755038053392
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9551458041887755,12.762496407400295
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9293266608224673,14.061649076458503
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9031626603928844,17.41387633872167
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9819305123489248,13.129786645174695
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9548724619784705,12.764013231127544
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.930676438618896,13.701402344634474
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,pelvis,STSR,DTW,LLPU_P01,0.9031770447237432,15.49469460124498
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,upper,STSR,DTW,LLPU_P01,0.9827784122674887,56.87855939516173
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,upper,STSR,DTW,LLPU_P01,0.9556915040627206,60.1404588671218
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,upper,STSR,DTW,LLPU_P01,0.9305514978346305,62.30579229956965
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,upper,STSR,DTW,LLPU_P01,0.903961480362719,65.05733263902555
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,lower,STSR,DTW,LLPU_P01,0.9825819700124258,69.07656343897543
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,lower,STSR,DTW,LLPU_P01,0.9555013975536846,71.73870220855669
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,lower,STSR,DTW,LLPU_P01,0.9293180501172341,72.56786458148974
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-20.csv,lower,STSR,DTW,LLPU_P01,0.9038234597897418,76.72860678727677
