c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,pelvis,STSR,DTW,LLPU_P01,0.9814307580150177,12.88977065105665
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,pelvis,STSR,DTW,LLPU_P01,0.9544160420552749,13.652349693200627
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,pelvis,STSR,DTW,LLPU_P01,0.9311649989211936,13.02433866467105
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,pelvis,STSR,DTW,LLPU_P01,0.9028779365327262,15.55629898432223
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,upper,STSR,DTW,LLPU_P01,0.982763747469513,56.51100915404678
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,upper,STSR,DTW,LLPU_P01,0.9556308766322892,58.5782334105472
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,upper,STSR,DTW,LLPU_P01,0.929123094501137,62.37585789919198
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,upper,STSR,DTW,LLPU_P01,0.9040593467983687,65.3925750795606
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,lower,STSR,DTW,LLPU_P01,0.9814716102317865,68.88568409483757
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,lower,STSR,DTW,LLPU_P01,0.9543844596416323,70.47864621421995
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,lower,STSR,DTW,LLPU_P01,0.9299437822936789,72.44920356248606
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_14-24.csv,lower,STSR,DTW,LLPU_P01,0.9027817430566344,83.77439467142503
