FilePath,Sensor,GaitParam,Algorithm,Participant,X,Y
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P06,1.06356089,4.831723667
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P06,1.156 - 1.156,0.655656106
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P06,1.156 - 1.124,0.508054818
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P06,1.156 - 1.093,0.48738653
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P06,1.156 - 1.064,0.480955437
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P06,1.156208864,61.68742576
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P06,1.124227442,60.55487696
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P06,1.093288763,63.70441336
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P06,1.06356089,63.74812675
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P06,1.156208864,3.789976343
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P06,1.124227442,3.699574046
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P06,1.093288763,4.033298114
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P06,1.06356089,4.072229014
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P06,1.156 - 1.156,0.98323546
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P06,1.156 - 1.124,0.893301259
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P06,1.156 - 1.093,0.768815031
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P06,1.156 - 1.064,0.780291888
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P08,0.968090136,11.71553413
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P08,0.941837682,11.47532781
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P08,0.915670108,11.51723049
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P08,0.968090136,0.727376805
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P08,0.941837682,0.660256737
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P08,0.915670108,0.668315492
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P08,0.968 - 0.968,0.732626175
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P08,0.968 - 0.942,0.692449704
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P08,0.968 - 0.916,0.718811912
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P08,0.968090136,53.91265663
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P08,0.941837682,53.1413713
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P08,0.915670108,54.72874007
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P08,0.968090136,3.20281068
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P08,0.941837682,3.065161248
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P08,0.915670108,3.299017018
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P08,0.968 - 0.968,0.830920115
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P08,0.968 - 0.942,0.602013556
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P08,0.968 - 0.916,0.766435991
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P08,0.968090136,41.08245206
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P08,0.941837682,42.17861163
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P08,0.915670108,43.59969044
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P08,0.968090136,2.834747638
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P08,0.941837682,2.54088037
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P08,0.915670108,2.909320735
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P08,0.968 - 0.968,0.827007329
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P08,0.968 - 0.942,0.815604874
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P08,0.968 - 0.916,0.763790455
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P09,0.975810347,11.57623622
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P09,0.948188655,12.6700712
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P09,0.922984667,12.92894542
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P09,0.975810347,0.696880914
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P09,0.948188655,0.761482811
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P09,0.922984667,0.859540959
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P09,0.976 - 0.976,0.800648927
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P09,0.976 - 0.948,0.554447868
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P09,0.976 - 0.923,0.613201231
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P09,0.975810347,105.6818957
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P09,0.948188655,105.4592526
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P09,0.922984667,108.094291
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P09,0.975810347,5.323807688
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P09,0.948188655,5.000011264
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P09,0.922984667,5.578307924
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P09,0.976 - 0.976,0.697728595
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P09,0.976 - 0.948,0.591741682
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P09,0.976 - 0.923,0.530477082
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P09,0.975810347,40.60962444
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P09,0.948188655,41.18807014
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P09,0.922984667,43.50362782
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P09,0.975810347,2.990004697
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P09,0.948188655,3.082061084
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P09,0.922984667,3.27260676
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P09,0.976 - 0.976,0.798593212
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P09,0.976 - 0.948,0.643805186
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P09,0.976 - 0.923,0.790858974
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P10,1.036775948,10.62608313
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P10,1.007860677,11.16731665
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P10,0.979514937,11.61404372
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P10,1.036775948,0.560726037
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P10,1.007860677,0.618451596
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P10,0.979514937,0.723934962
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P10,1.037 - 1.037,0.842674786
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P10,1.037 - 1.008,0.792810146
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P10,1.037 - 0.98,0.669710521
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P10,1.036775948,50.85914283
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P10,1.007860677,52.25105384
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P10,0.979514937,56.43236011
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P10,1.036775948,2.615446046
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P10,1.007860677,2.941931856
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P10,0.979514937,3.333010047
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P10,1.037 - 1.037,0.887886136
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P10,1.037 - 1.008,0.801533062
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P10,1.037 - 0.98,0.450066335
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P10,1.036775948,40.04741136
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P10,1.007860677,41.21799952
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P10,0.979514937,45.47235034
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P10,1.036775948,2.60810158
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P10,1.007860677,2.971190961
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P10,0.979514937,3.613054787
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P10,1.037 - 1.037,0.861721825
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P10,1.037 - 1.008,0.751294295
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P10,1.037 - 0.98,0.735193417
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P12,0.952117237,15.66562078
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P12,0.922118694,15.4081388
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P12,0.896285098,15.87026842
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P12,0.952117237,0.836439222
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P12,0.922118694,0.792761811
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P12,0.896285098,0.854160114
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P12,0.952 - 0.952,0.72258553
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P12,0.952 - 0.922,0.545954288
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P12,0.952 - 0.896,0.668292558
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P12,0.952117237,49.5226487
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P12,0.922118694,48.57068776
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P12,0.896285098,49.71846443
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P12,0.952117237,3.021208259
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P12,0.922118694,2.814981486
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P12,0.896285098,2.958862259
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P12,0.952 - 0.952,0.515345459
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P12,0.952 - 0.922,0.492388555
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P12,0.952 - 0.896,0.423896845
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P12,0.952117237,34.91363132
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P12,0.922118694,34.45134575
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P12,0.896285098,35.09924738
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P12,0.952117237,2.178375533
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P12,0.922118694,2.02920967
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P12,0.896285098,2.290700412
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P12,0.952 - 0.952,0.604663429
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P12,0.952 - 0.922,0.554149911
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P12,0.952 - 0.896,0.512807899
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P14,1.054382601,14.65573509
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P14,1.023905454,13.71793684
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P14,0.993631334,14.09547626
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P14,1.054382601,0.78633118
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P14,1.023905454,0.781085522
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P14,0.993631334,0.75171978
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P14,1.054 - 1.054,0.721004599
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P14,1.054 - 1.024,0.658467307
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P14,1.054 - 0.994,0.507307842
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P14,1.054382601,54.87128065
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P14,1.023905454,52.28666086
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P14,0.993631334,53.85850837
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P14,1.054382601,3.155963233
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P14,1.023905454,3.064165725
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P14,0.993631334,3.07437808
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P14,1.054 - 1.054,0.526748048
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P14,1.054 - 1.024,0.535614875
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P14,1.054 - 0.994,0.515775501
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P14,1.054382601,45.44971879
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P14,1.023905454,45.39063582
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P14,0.993631334,47.74497245
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P14,1.054382601,2.964878246
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P14,1.023905454,3.059006105
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,MDP,LLPU_P14,0.993631334,3.151568519
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P14,1.054 - 1.054,0.749862492
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P14,1.054 - 1.024,0.737869738
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,HMM-SM,LLPU_P14,1.054 - 0.994,0.749742819
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P15,0.929275199,16.53516001
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P15,0.954437086,15.85211695
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P15,0.98244711,15.24179381
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,DTW,LLPU_P15,1.010367805,15.33087799
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P15,0.929275199,1.007543872
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P15,0.954437086,0.96386144
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P15,0.98244711,0.828244403
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,MDP,LLPU_P15,1.010367805,0.83501349
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P15,0.929 - 0.929,0.647418193
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P15,0.929 - 0.954,0.639905104
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P15,0.929 - 0.982,0.610584023
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,pelvis,STSR,HMM-SM,LLPU_P15,0.929 - 1.01,0.595492662
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P15,0.929275199,61.15537562
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P15,0.954437086,59.90507739
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P15,0.98244711,57.12018691
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,DTW,LLPU_P15,1.010367805,56.63197266
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P15,0.929275199,4.424305716
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P15,0.954437086,4.284256777
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P15,0.98244711,3.522833158
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,MDP,LLPU_P15,1.010367805,3.449714397
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P15,0.929 - 0.929,0.6365939
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P15,0.929 - 0.954,0.587849199
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P15,0.929 - 0.982,0.605246311
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,upper,STSR,HMM-SM,LLPU_P15,0.929 - 1.01,0.586552243
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P15,0.929275199,53.88601314
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P15,0.954437086,53.8416725
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P15,0.98244711,52.14199382
c:\GP-WearablesAnalysis\examples\logresults_02-07-24_10-51.csv,lower,STSR,DTW,LLPU_P15,1.010367805,53.04530067
