c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,DTW,LLPU_P01,0.9830970523425768,11.555582251883486
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,DTW,LLPU_P01,0.9561549863892949,12.01078203574459
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,DTW,LLPU_P01,0.9298797175707125,11.830310272339858
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,DTW,LLPU_P01,0.9043871608663911,12.648048954237373
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,MDP,LLPU_P01,0.9830970523425768,0.7258929001888503
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,MDP,LLPU_P01,0.9561549863892949,0.9818540489586115
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,MDP,LLPU_P01,0.9298797175707125,0.7805252542248812
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,MDP,LLPU_P01,0.9043871608663911,1.196417373680363
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9830970523425768,0.42313389345872204
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9561549863892949,0.42384872305873694
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9298797175707125,0.42763977843285567
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9043871608663911,0.408326261704286
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,DTW,LLPU_P01,0.9830970523425768,71.61560800124111
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,DTW,LLPU_P01,0.9561549863892949,73.64033556107884
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,DTW,LLPU_P01,0.9298797175707125,76.69479587570191
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,DTW,LLPU_P01,0.9043871608663911,80.99505066009897
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,MDP,LLPU_P01,0.9830970523425768,3.9249392351757995
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,MDP,LLPU_P01,0.9561549863892949,5.297236465947301
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,MDP,LLPU_P01,0.9298797175707125,4.680946855890775
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,MDP,LLPU_P01,0.9043871608663911,6.472869837848114
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9830970523425768,0.5832558339487011
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9561549863892949,0.6008802823744887
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9298797175707125,0.5227187436537502
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,upper,STSR,HMM-SM,LLPU_P01,0.9830970523425768 - 0.9043871608663911,0.5192213706285426
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,DTW,LLPU_P01,0.9830970523425768,53.54811412570825
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,DTW,LLPU_P01,0.9561549863892949,54.98456099072219
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,DTW,LLPU_P01,0.9298797175707125,56.389990876267134
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,DTW,LLPU_P01,0.9043871608663911,61.20891899968936
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,MDP,LLPU_P01,0.9830970523425768,3.059143812893305
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,MDP,LLPU_P01,0.9561549863892949,4.307489508251471
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,MDP,LLPU_P01,0.9298797175707125,3.817623374980743
c:\GP-WearablesAnalysis\examples\logresults_27-06-24_22-40.csv,lower,STSR,MDP,LLPU_P01,0.9043871608663911,5.1882643195012905
