c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9822709413339098,0.6545526628762872
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9549950439697479,0.4776179105421153
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.928553669360063,0.6596680946241625
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9033948132543387,0.4958626838530772
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9822709413339098,0.544724330571589
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9549950439697479,0.574815414627717
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.928553669360063,0.4076484925283444
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9033948132543387,0.5895577840375459
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9822709413339098,0.7643495338693688
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9549950439697479,0.7916301157437938
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.928553669360063,0.7071902049244271
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P01,0.9822709413339098 - 0.9033948132543387,0.7132071099871803
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.1126341678114557,0.6345697229626417
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0819779098075408,0.5347396208618944
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0513978734981797,0.6285008561136795
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0233586758361224,0.6027002746845076
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.1126341678114557,0.6328170532582638
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0819779098075408,0.6715960657480703
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0513978734981797,0.5884504691248396
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,upper,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0233586758361224,0.6485582907165063
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.1126341678114557,0.7258773641129691
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0819779098075408,0.5853030170368858
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0513978734981797,0.5701397688798558
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,lower,STSR,HMM-SM,LLPU_P02,1.1126341678114557 - 1.0233586758361224,0.6061915025436727
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P03,1.1146660074015506 - 1.1146660074015506,0.6423863527825221
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P03,1.1146660074015506 - 1.0864844021811484,0.5815617055162893
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P03,1.1146660074015506 - 1.0531740975492645,0.6241237277517991
c:\GP-WearablesAnalysis\examples\logresults_28-06-24_11-04.csv,pelvis,STSR,HMM-SM,LLPU_P03,1.1146660074015506 - 1.0224889055934987,0.5706000559507638
