c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,pelvis,STSR,DTW,LLPU_P01,0.04429352516592875,70.41302540007173
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,pelvis,STSR,DTW,LLPU_P01,0.12956049510468065,63.83409205999566
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,pelvis,STSR,DTW,LLPU_P01,0.19586620749770922,68.88797624028011
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,pelvis,STSR,DTW,LLPU_P01,0.1823733014382043,65.98007704078613
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,upper,STSR,DTW,LLPU_P01,0.13697801746947005,33.743409306015785
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,upper,STSR,DTW,LLPU_P01,0.11431821962464897,30.56123472861452
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,upper,STSR,DTW,LLPU_P01,0.1223904223615064,31.66908963773865
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,upper,STSR,DTW,LLPU_P01,0.11523925637656893,30.98573189580129
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,lower,STSR,DTW,LLPU_P01,-0.1859867435806963,92.00898238146996
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,lower,STSR,DTW,LLPU_P01,-0.17205682109985937,84.83133490231224
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,lower,STSR,DTW,LLPU_P01,-0.1683036693939323,89.05654814000327
c:\GP-WearablesAnalysis\examples\logresults_25-06-24_21-11.csv,lower,STSR,DTW,LLPU_P01,-0.16870609669596404,88.60116801973176
